Hardcoded English strings without .tr (excluding translation files and firebase_options.dart)
Total: 918

lib/main.dart:40 | in_en=no | Jovera Finance
lib/screens/business_loan/controller/business_loan_controller.dart:101 | in_en=no | description
lib/screens/business_loan/controller/business_loan_controller.dart:102 | in_en=no | Loan Amount: ${loanAmount.value}, Payment Period: ${paymentPeriod.value} Months, Name: ${personalNameController.value.text}, Nationality: ${nationalityType.value}, Phone: ${mobileCountryCode.value.startsWith(
lib/screens/business_loan/controller/business_loan_controller.dart:102 | in_en=no | }${mobileCountryCode.value}${personalPhoneNumberController.value.text}, Email: ${personalEmailController.value.text}}
lib/screens/business_loan/controller/business_loan_controller.dart:124 | in_en=no | pdf
lib/screens/business_loan/controller/business_loan_controller.dart:124 | in_en=no | application
lib/screens/business_loan/controller/business_loan_controller.dart:124 | in_en=no | image
lib/screens/business_loan/controller/business_loan_controller.dart:125 | in_en=no | jpg
lib/screens/business_loan/controller/business_loan_controller.dart:125 | in_en=no | jpeg
lib/screens/business_loan/controller/business_loan_controller.dart:132 | in_en=no | files
lib/screens/business_loan/controller/business_loan_controller.dart:310 | in_en=no | pdf
lib/screens/business_loan/controller/business_loan_controller.dart:327 | in_en=no | passport.${passportDocument.value.filePath?.split('.').last}
lib/screens/business_loan/controller/business_loan_controller.dart:335 | in_en=no | trade_license.${tradeLicenseDocument.value.filePath?.split('.').last}
lib/screens/business_loan/controller/business_loan_controller.dart:343 | in_en=no | memorandum.${memorandumDocument.value.filePath?.split('.').last}
lib/screens/business_loan/controller/business_loan_controller.dart:351 | in_en=no | emiratesId.${emiratesIdDocument.value.filePath?.split('.').last}
lib/screens/business_loan/controller/business_loan_controller.dart:359 | in_en=no | bank_statement.${bankStatementDocument.value.filePath?.split('.').last}
lib/screens/business_loan/controller/business_loan_controller.dart:367 | in_en=no | etihad_bureau.${etihadBureauDocument.value.filePath?.split('.').last}
lib/screens/business_loan/view/business_loan_information_view.dart:24 | in_en=yes | Apply in just minutes.
lib/screens/business_loan/view/business_loan_information_view.dart:52 | in_en=no | hjhgjhj
lib/screens/business_loan/view/business_loan_information_view.dart:55 | in_en=yes | Apply
lib/screens/business_loan/view/business_loan_information_view.dart:66 | in_en=yes | All Documents must be in PDF or clear image format.
lib/screens/business_loan/view/business_loan_information_view.dart:67 | in_en=yes | Make sure all documents are valid and not expired.
lib/screens/business_loan/view/business_loan_information_view.dart:68 | in_en=yes | Additional documents may be requested if needed.
lib/screens/business_loan/view/business_loan_company_documents_view.dart:28 | in_en=yes | Company Information
lib/screens/business_loan/view/business_loan_company_documents_view.dart:32 | in_en=yes | Trade License
lib/screens/business_loan/view/business_loan_company_documents_view.dart:38 | in_en=no | pdf
lib/screens/business_loan/view/business_loan_company_documents_view.dart:42 | in_en=yes | Last 12 months Bank statement
lib/screens/business_loan/view/business_loan_company_documents_view.dart:49 | in_en=no | pdf
lib/screens/business_loan/view/business_loan_company_documents_view.dart:53 | in_en=yes | Memorandum
lib/screens/business_loan/view/business_loan_company_documents_view.dart:59 | in_en=no | pdf
lib/screens/business_loan/view/business_loan_company_documents_view.dart:77 | in_en=yes | Trade License
lib/screens/business_loan/view/business_loan_company_documents_view.dart:84 | in_en=yes | Last 12 months Bank statement
lib/screens/business_loan/view/business_loan_company_documents_view.dart:87 | in_en=yes | Memorandum
lib/screens/business_loan/view/business_loan_company_documents_view.dart:92 | in_en=no | Please upload the following documents: ${missingDocuments.join(', ')}
lib/screens/business_loan/view/business_loan_company_documents_view.dart:99 | in_en=yes | Next
lib/screens/business_loan/view/business_loan_documents_view.dart:28 | in_en=yes | Required Documents
lib/screens/business_loan/view/business_loan_documents_view.dart:33 | in_en=yes | Passport
lib/screens/business_loan/view/business_loan_documents_view.dart:37 | in_en=no | pdf
lib/screens/business_loan/view/business_loan_documents_view.dart:43 | in_en=yes | Emirates ID
lib/screens/business_loan/view/business_loan_documents_view.dart:48 | in_en=no | pdf
lib/screens/business_loan/view/business_loan_documents_view.dart:54 | in_en=yes | Credit Bureau Report
lib/screens/business_loan/view/business_loan_documents_view.dart:60 | in_en=no | pdf
lib/screens/business_loan/view/business_loan_documents_view.dart:73 | in_en=yes | Passport
lib/screens/business_loan/view/business_loan_documents_view.dart:76 | in_en=yes | Emirates ID
lib/screens/business_loan/view/business_loan_documents_view.dart:83 | in_en=yes | Credit Bureau Report
lib/screens/business_loan/view/business_loan_documents_view.dart:88 | in_en=no | Please upload the following documents: ${missingDocuments.join(', ')}
lib/screens/business_loan/view/business_loan_documents_view.dart:95 | in_en=yes | Next
lib/screens/business_loan/view/business_loan_summary_view.dart:30 | in_en=yes | Summary
lib/screens/business_loan/view/business_loan_summary_view.dart:35 | in_en=yes | Business Loan
lib/screens/business_loan/view/business_loan_summary_view.dart:43 | in_en=no | .tr}: ${controller.loanAmount.value}
lib/screens/business_loan/view/business_loan_summary_view.dart:49 | in_en=no | .tr}: ${controller.paymentPeriod.value} ${
lib/screens/business_loan/view/business_loan_summary_view.dart:49 | in_en=no | .tr}
lib/screens/business_loan/view/business_loan_summary_view.dart:53 | in_en=yes | Personal Information
lib/screens/business_loan/view/business_loan_summary_view.dart:60 | in_en=no | .tr}: ${controller.personalNameController.value.text}
lib/screens/business_loan/view/business_loan_summary_view.dart:65 | in_en=no | .tr}: ${controller.nationalityType.value.tr}
lib/screens/business_loan/view/business_loan_summary_view.dart:70 | in_en=no | .tr}: ${controller.mobileCountryCode.value.startsWith(
lib/screens/business_loan/view/business_loan_summary_view.dart:70 | in_en=no | }${controller.mobileCountryCode.value}${controller.personalPhoneNumberController.value.text}
lib/screens/business_loan/view/business_loan_summary_view.dart:75 | in_en=no | .tr}: ${controller.personalEmailController.value.text}
lib/screens/business_loan/view/business_loan_summary_view.dart:91 | in_en=yes | Submit
lib/screens/business_loan/view/business_loan_details_view.dart:33 | in_en=yes | Personal Details
lib/screens/business_loan/view/business_loan_details_view.dart:38 | in_en=yes | Full Name
lib/screens/business_loan/view/business_loan_details_view.dart:81 | in_en=yes | Choose
lib/screens/business_loan/view/business_loan_details_view.dart:131 | in_en=no | +${controller.mobileCountryCode.value}
lib/screens/business_loan/view/business_loan_details_view.dart:144 | in_en=yes | Phone Number
lib/screens/business_loan/view/business_loan_details_view.dart:153 | in_en=yes | Email
lib/screens/business_loan/view/business_loan_details_view.dart:169 | in_en=yes | Next
lib/screens/business_loan/view/business_loan_landing_view.dart:50 | in_en=yes | Empower Your Business with Fast & Flexible Financing Solutions
lib/screens/business_loan/view/business_loan_landing_view.dart:62 | in_en=no | hjhgjhj
lib/screens/business_loan/view/business_loan_landing_view.dart:75 | in_en=yes | Apply
lib/screens/business_loan/view/business_loan_landing_view.dart:84 | in_en=no | hjhgjhj
lib/screens/business_loan/view/business_loan_landing_view.dart:90 | in_en=yes | Calculator
lib/screens/business_loan/view/business_loan_landing_view.dart:99 | in_en=yes | What we offer
lib/screens/business_loan/view/business_loan_landing_view.dart:142 | in_en=yes | SME - Small, Medium Company
lib/screens/business_loan/view/business_loan_landing_view.dart:143 | in_en=yes | Cash
lib/screens/business_loan/view/business_loan_landing_view.dart:144 | in_en=yes | Car Loan
lib/screens/business_loan/view/business_loan_landing_view.dart:145 | in_en=yes | Equipment Loan
lib/screens/business_loan/view/business_loan_apply_as_view.dart:22 | in_en=yes | Services
lib/screens/business_loan/view/business_loan_apply_as_view.dart:30 | in_en=yes | SME - Small, Medium Company
lib/screens/business_loan/view/business_loan_apply_as_view.dart:32 | in_en=yes | SME - Small, Medium Company
lib/screens/business_loan/view/business_loan_apply_as_view.dart:38 | in_en=yes | Cash
lib/screens/business_loan/view/business_loan_apply_as_view.dart:43 | in_en=yes | Cash
lib/screens/business_loan/view/business_loan_apply_as_view.dart:49 | in_en=yes | Car Loan
lib/screens/business_loan/view/business_loan_apply_as_view.dart:51 | in_en=yes | Car Loan
lib/screens/business_loan/view/business_loan_apply_as_view.dart:57 | in_en=yes | Equipment Loan
lib/screens/business_loan/view/business_loan_apply_as_view.dart:62 | in_en=yes | Equipment Loan
lib/screens/business_loan/view/business_loan_apply_as_view.dart:73 | in_en=yes | Next
lib/screens/main_drawer/widget/drawer_widget.dart:110 | in_en=yes | Profile
lib/screens/main_drawer/widget/drawer_widget.dart:128 | in_en=yes | Notifications
lib/screens/main_drawer/widget/drawer_widget.dart:144 | in_en=yes | Settings
lib/screens/main_drawer/widget/drawer_widget.dart:154 | in_en=yes | Contact us
lib/screens/main_drawer/widget/drawer_widget.dart:180 | in_en=yes | Something went wrong. Please check your connection.
lib/screens/main_drawer/widget/drawer_widget.dart:196 | in_en=yes | Something went wrong. Please check your connection.
lib/screens/main_drawer/widget/profile_textfields.dart:146 | in_en=no | +${controller.whatsappCountryCode.value}
lib/screens/main_drawer/widget/profile_textfields.dart:157 | in_en=no | Please select country code first
lib/screens/main_drawer/widget/profile_textfields.dart:160 | in_en=no | Number must be $maxLength digits
lib/screens/main_drawer/provider/main_drawer_provider.dart:13 | in_en=no | /api/auth/update-profile
lib/screens/main_drawer/provider/main_drawer_provider.dart:30 | in_en=no | /api/auth/change-password
lib/screens/main_drawer/provider/main_drawer_provider.dart:31 | in_en=no | newPassword
lib/screens/main_drawer/provider/main_drawer_provider.dart:31 | in_en=no | currentPassword
lib/screens/main_drawer/provider/main_drawer_provider.dart:52 | in_en=no | name
lib/screens/main_drawer/provider/main_drawer_provider.dart:53 | in_en=no | phone
lib/screens/main_drawer/provider/main_drawer_provider.dart:54 | in_en=no | email
lib/screens/main_drawer/provider/main_drawer_provider.dart:55 | in_en=no | product
lib/screens/main_drawer/provider/main_drawer_provider.dart:56 | in_en=no | description
lib/screens/main_drawer/provider/main_drawer_provider.dart:60 | in_en=no | /api/leads/create-lead-from-callback
lib/screens/main_drawer/provider/main_drawer_provider.dart:62 | in_en=no | name
lib/screens/main_drawer/provider/main_drawer_provider.dart:63 | in_en=no | phone
lib/screens/main_drawer/provider/main_drawer_provider.dart:64 | in_en=no | email
lib/screens/main_drawer/provider/main_drawer_provider.dart:65 | in_en=no | product
lib/screens/main_drawer/provider/main_drawer_provider.dart:66 | in_en=no | description
lib/screens/main_drawer/provider/main_drawer_provider.dart:84 | in_en=no | /api/auth/delete-account
lib/screens/main_drawer/provider/main_drawer_provider.dart:85 | in_en=no | reason
lib/screens/main_drawer/view/change_password_view.dart:185 | in_en=no | Passwords Do Not Match
lib/screens/main_drawer/view/my_profile_view.dart:1 | in_en=no | dart:io
lib/screens/main_drawer/view/my_profile_view.dart:46 | in_en=no | https
lib/screens/main_drawer/view/settings_view.dart:24 | in_en=yes | Delete Account & Data
lib/screens/main_drawer/view/settings_view.dart:35 | in_en=yes | Are you sure you want to delete your account and all related data permanently?
lib/screens/main_drawer/view/settings_view.dart:41 | in_en=yes | Reason For Account Deletion
lib/screens/main_drawer/view/settings_view.dart:64 | in_en=yes | Something went wrong. Please check your connection.
lib/screens/main_drawer/view/settings_view.dart:72 | in_en=yes | Go To Account Deletion Policy
lib/screens/main_drawer/view/settings_view.dart:90 | in_en=yes | Cancel
lib/screens/main_drawer/view/settings_view.dart:97 | in_en=yes | Delete
lib/screens/main_drawer/view/contact_us_view.dart:115 | in_en=yes | REQUEST CALLBACK
lib/screens/main_drawer/view/contact_us_view.dart:121 | in_en=yes | Full Name
lib/screens/main_drawer/view/contact_us_view.dart:130 | in_en=yes | Phone
lib/screens/main_drawer/view/contact_us_view.dart:171 | in_en=no | +${controller.callbackCountryCode.value}
lib/screens/main_drawer/view/contact_us_view.dart:185 | in_en=yes | Email
lib/screens/main_drawer/view/contact_us_view.dart:194 | in_en=yes | Loan Type
lib/screens/main_drawer/view/contact_us_view.dart:220 | in_en=yes | Business Loan
lib/screens/main_drawer/view/contact_us_view.dart:221 | in_en=yes | Mortgage Loan
lib/screens/main_drawer/view/contact_us_view.dart:222 | in_en=yes | Personal Loan
lib/screens/main_drawer/view/contact_us_view.dart:239 | in_en=yes | Message
lib/screens/main_drawer/view/contact_us_view.dart:274 | in_en=yes | Submit
lib/screens/main_drawer/view/contact_us_view.dart:297 | in_en=yes | Al Jazira Club Office Tower A 8th floor, Abu Dhabi, United Arab Emirates
lib/screens/main_drawer/view/contact_us_view.dart:316 | in_en=no | .tr}\n${
lib/screens/main_drawer/view/contact_us_view.dart:316 | in_en=no | .tr}
lib/screens/main_drawer/view/contact_us_view.dart:330 | in_en=yes | HELP & SUPPORT
lib/screens/main_drawer/view/contact_us_view.dart:338 | in_en=no | info@joveratourism.ae
lib/screens/main_drawer/view/edit_profile_view.dart:1 | in_en=no | dart:io
lib/screens/main_drawer/view/edit_profile_view.dart:49 | in_en=no | https
lib/screens/main_drawer/view/edit_profile_view.dart:98 | in_en=yes | Save
lib/screens/main_drawer/notification/provider/notification_provider.dart:13 | in_en=no | /api/visa-application/upload-requested-document
lib/screens/main_drawer/notification/provider/notification_provider.dart:30 | in_en=no | /api/notifications
lib/screens/main_drawer/notification/provider/notification_provider.dart:46 | in_en=no | /api/notifications/read/$id
lib/screens/main_drawer/notification/provider/notification_provider.dart:59 | in_en=no | /api/notifications/read-all
lib/screens/main_drawer/notification/controller/notification_controller.dart:47 | in_en=no | New Message
lib/screens/main_drawer/notification/controller/notification_controller.dart:48 | in_en=no | New message
lib/screens/main_drawer/notification/controller/notification_controller.dart:49 | in_en=no | new message
lib/screens/main_drawer/notification/controller/notification_controller.dart:98 | in_en=no | notifications
lib/screens/main_drawer/notification/controller/notification_controller.dart:118 | in_en=no | Opps, an error occurred during request, Please try again later
lib/screens/main_drawer/notification/controller/notification_controller.dart:142 | in_en=no | Opps, something went wrong
lib/screens/main_drawer/notification/controller/notification_controller.dart:169 | in_en=no | Opps, something went wrong
lib/screens/main_drawer/notification/model/notification_model.dart:21 | in_en=no | title
lib/screens/main_drawer/notification/model/notification_model.dart:22 | in_en=no | message
lib/screens/main_drawer/notification/model/notification_model.dart:24 | in_en=no | _id
lib/screens/main_drawer/notification/model/notification_model.dart:25 | in_en=no | read
lib/screens/main_drawer/notification/model/notification_model.dart:26 | in_en=no | createdAt
lib/screens/main_drawer/notification/model/notification_model.dart:27 | in_en=no | data
lib/screens/main_drawer/notification/view/notification_view.dart:53 | in_en=no | No Notifications Yet
lib/screens/auth/onboarding/controller/onboarding_controller.dart:15 | in_en=no | first_time
lib/screens/auth/onboarding/controller/onboarding_controller.dart:62 | in_en=yes | Apply for a loan
lib/screens/auth/onboarding/controller/onboarding_controller.dart:64 | in_en=yes | Follow our quick steps process within\nthe app to apply for a loan
lib/screens/auth/onboarding/controller/onboarding_controller.dart:67 | in_en=yes | Your loan is disbursed
lib/screens/auth/onboarding/controller/onboarding_controller.dart:69 | in_en=yes | Once your request is approved,  your\nloan is disbursed
lib/screens/auth/onboarding/controller/onboarding_controller.dart:72 | in_en=yes | Cash easily
lib/screens/auth/onboarding/controller/onboarding_controller.dart:74 | in_en=yes | Once your loan is approved you can\ncash at the nearest ATM
lib/screens/auth/login/provider/login_provider.dart:14 | in_en=no | /api/auth/login
lib/screens/auth/login/provider/login_provider.dart:15 | in_en=no | identifier
lib/screens/auth/login/provider/login_provider.dart:15 | in_en=no | password
lib/screens/auth/login/provider/login_provider.dart:15 | in_en=no | fcmToken
lib/screens/auth/login/provider/login_provider.dart:32 | in_en=no | /api/users/google
lib/screens/auth/login/provider/login_provider.dart:33 | in_en=no | token
lib/screens/auth/login/provider/login_provider.dart:33 | in_en=no | fcmToken
lib/screens/auth/login/controller/login_controller.dart:1 | in_en=no | dart:convert
lib/screens/auth/login/controller/login_controller.dart:72 | in_en=no | Opps, something went wrong. Please check you internet connection.
lib/screens/auth/login/controller/login_controller.dart:94 | in_en=no | user
lib/screens/auth/login/controller/login_controller.dart:96 | in_en=no | user
lib/screens/auth/login/controller/login_controller.dart:139 | in_en=no | Google Sign-In successful
lib/screens/auth/login/controller/login_controller.dart:143 | in_en=no | Google Sign-In error: $e
lib/screens/auth/login/model/users.dart:27 | in_en=no | _id
lib/screens/auth/login/model/users.dart:28 | in_en=no | name
lib/screens/auth/login/model/users.dart:29 | in_en=no | email
lib/screens/auth/login/model/users.dart:30 | in_en=no | phone
lib/screens/auth/login/model/users.dart:31 | in_en=no | w_phone
lib/screens/auth/login/model/users.dart:33 | in_en=no | picture
lib/screens/auth/login/model/users.dart:34 | in_en=no | token
lib/screens/auth/login/view/login_view.dart:218 | in_en=yes | Don't have an account?
lib/screens/auth/app_permissions/view/app_permissions_view.dart:36 | in_en=yes | By using the Jovera Finance app, you acknowledge and agree that:
lib/screens/auth/app_permissions/view/app_permissions_view.dart:46 | in_en=yes | Jovera Finance is a financial consultancy and loan facilitation service which provides,
lib/screens/auth/app_permissions/view/app_permissions_view.dart:108 | in_en=yes | We act as a financial solutions provider and facilitator, not as a bank or direct lender. Actual loan approval, terms, and conditions are subject to the policies of banks and financial institutions we work with.
lib/screens/auth/app_permissions/view/app_permissions_view.dart:117 | in_en=yes | By proceeding, you consent to the collection and processing of your information for the purpose of providing assistance and consultation related to financial solutions in accordance with our Privacy Policy and
lib/screens/auth/app_permissions/view/app_permissions_view.dart:157 | in_en=yes | Something went wrong. Please check your connection.
lib/screens/auth/language/view/language_view.dart:35 | in_en=no | English
lib/screens/auth/language/view/language_view.dart:38 | in_en=no | en_US
lib/screens/auth/language/view/language_view.dart:46 | in_en=no | ar_SA
lib/screens/auth/signup/widget/signup_textfields.dart:86 | in_en=no | +${controller.countryCode.value}
lib/screens/auth/signup/provider/signup_provider.dart:12 | in_en=no | /api/auth/register
lib/screens/auth/signup/provider/signup_provider.dart:28 | in_en=no | /api/auth/verify-otp
lib/screens/auth/signup/provider/signup_provider.dart:29 | in_en=no | email
lib/screens/auth/signup/provider/signup_provider.dart:29 | in_en=no | otp
lib/screens/auth/signup/provider/signup_provider.dart:46 | in_en=no | /api/auth/resend-otp
lib/screens/auth/signup/provider/signup_provider.dart:47 | in_en=no | email
lib/screens/auth/signup/provider/signup_provider.dart:64 | in_en=no | /api/auth/login
lib/screens/auth/signup/provider/signup_provider.dart:65 | in_en=no | identifier
lib/screens/auth/signup/provider/signup_provider.dart:65 | in_en=no | password
lib/screens/auth/signup/controller/signup_controller.dart:1 | in_en=no | dart:convert
lib/screens/auth/signup/controller/signup_controller.dart:2 | in_en=no | dart:io
lib/screens/auth/signup/controller/signup_controller.dart:47 | in_en=no | name
lib/screens/auth/signup/controller/signup_controller.dart:49 | in_en=no | phone
lib/screens/auth/signup/controller/signup_controller.dart:50 | in_en=no | +${countryCode.value}${phoneController.value.text}
lib/screens/auth/signup/controller/signup_controller.dart:52 | in_en=no | password
lib/screens/auth/signup/controller/signup_controller.dart:54 | in_en=no | email
lib/screens/auth/signup/controller/signup_controller.dart:55 | in_en=no | fcmToken
lib/screens/auth/signup/controller/signup_controller.dart:90 | in_en=no | Opps, an error occurred during registration, Please try again later
lib/screens/auth/signup/controller/signup_controller.dart:129 | in_en=no | Opps, an error occurred during registration, Please try again later
lib/screens/auth/signup/controller/signup_controller.dart:167 | in_en=no | ${newDate.day} ${getMonthName(newDate.month)} ${newDate.year}
lib/screens/auth/signup/controller/signup_controller.dart:178 | in_en=no | January
lib/screens/auth/signup/controller/signup_controller.dart:181 | in_en=no | February
lib/screens/auth/signup/controller/signup_controller.dart:183 | in_en=no | March
lib/screens/auth/signup/controller/signup_controller.dart:185 | in_en=no | April
lib/screens/auth/signup/controller/signup_controller.dart:187 | in_en=no | May
lib/screens/auth/signup/controller/signup_controller.dart:189 | in_en=no | June
lib/screens/auth/signup/controller/signup_controller.dart:191 | in_en=no | July
lib/screens/auth/signup/controller/signup_controller.dart:193 | in_en=no | August
lib/screens/auth/signup/controller/signup_controller.dart:195 | in_en=no | September
lib/screens/auth/signup/controller/signup_controller.dart:197 | in_en=no | October
lib/screens/auth/signup/controller/signup_controller.dart:199 | in_en=no | November
lib/screens/auth/signup/controller/signup_controller.dart:201 | in_en=no | December
lib/screens/auth/signup/view/fill_profile_view.dart:1 | in_en=no | dart:io
lib/screens/auth/signup/view/fill_profile_view.dart:130 | in_en=no | Passwords do not match.
lib/screens/auth/signup/view/signup_otp_verify_view.dart:38 | in_en=yes | Stay signed in with your account\nto make searching easier
lib/screens/auth/signup/view/signup_successful_view.dart:33 | in_en=no | A verification email has been sent to your address. Please verify and continue.
lib/screens/auth/signup/view/signup_view.dart:52 | in_en=no | Passwords do not match.
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:13 | in_en=no | /api/auth/forgot-password
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:14 | in_en=no | email
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:31 | in_en=no | /api/auth/verify-otp
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:32 | in_en=no | email
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:32 | in_en=no | otp
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:50 | in_en=no | /api/auth/reset-password
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:52 | in_en=no | email
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:53 | in_en=no | newPassword
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:54 | in_en=no | resetPasswordToken
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:72 | in_en=no | /api/auth/resend-otp
lib/screens/auth/forgot_password/provider/forgot_password_provider.dart:73 | in_en=no | email
lib/screens/auth/forgot_password/controller/forgot_password_conttroller.dart:1 | in_en=no | dart:convert
lib/screens/auth/forgot_password/controller/forgot_password_conttroller.dart:45 | in_en=no | OTP sent to your email address. Please verify
lib/screens/auth/forgot_password/controller/forgot_password_conttroller.dart:55 | in_en=no | Opps, an error occurred during registration, Please try again later
lib/screens/auth/forgot_password/controller/forgot_password_conttroller.dart:71 | in_en=no | resetPasswordToken
lib/screens/auth/forgot_password/controller/forgot_password_conttroller.dart:73 | in_en=no | Successful. OTP verified.
lib/screens/auth/forgot_password/controller/forgot_password_conttroller.dart:80 | in_en=no | Opps, an error occurred during registration, Please try again later
lib/screens/auth/forgot_password/controller/forgot_password_conttroller.dart:97 | in_en=no | Password Reset Successful.
lib/screens/auth/forgot_password/controller/forgot_password_conttroller.dart:105 | in_en=no | Opps, an error occurred during registration, Please try again later
lib/screens/auth/forgot_password/controller/forgot_password_conttroller.dart:111 | in_en=no | Passwords do not match
lib/screens/auth/forgot_password/controller/forgot_password_conttroller.dart:146 | in_en=no | Opps, an error occurred during registration, Please try again later
lib/screens/auth/forgot_password/view/forgot_password_view.dart:46 | in_en=yes | Enter your Email, we will send you a\nverification code.
lib/screens/auth/forgot_password/view/create_new_password_view.dart:36 | in_en=yes | Create New Password
lib/screens/auth/forgot_password/view/create_new_password_view.dart:43 | in_en=yes | Your new password must be different\nform previously used password
lib/screens/auth/forgot_password/view/create_new_password_view.dart:148 | in_en=no | Passwords Do Not Match
lib/screens/auth/forgot_password/view/verify_otp_view.dart:38 | in_en=yes | Stay signed in with your account\nto make searching easier
lib/screens/auth/splash/controller/splash_controller.dart:25 | in_en=no | first_time
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:30 | in_en=yes | Calculator
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:34 | in_en=yes | Investor
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:41 | in_en=yes | UAE National
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:45 | in_en=yes | UAE Resident
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:55 | in_en=yes | Amount
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:56 | in_en=no | AED ${controller.loanAmount.value.round()}
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:80 | in_en=yes | Payment Period
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:82 | in_en=no | ${controller.paymentPeriod.value} ${
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:82 | in_en=no | .tr}
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:91 | in_en=yes | Investor
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:109 | in_en=yes | Annual Interest Rate
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:110 | in_en=no | ${controller.interestRate.value} %
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:117 | in_en=yes | Investor
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:143 | in_en=yes | Monthly Installment
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:151 | in_en=no | ${controller.calculateEMI().round()} AED
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:165 | in_en=yes | Total Interest
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:192 | in_en=yes | Total Amount
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:218 | in_en=yes | Apply
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:231 | in_en=yes | Login to Apply
lib/screens/personal_loan/calculator/personal_loan_calculator_view.dart:241 | in_en=yes | Get Free Consultation
lib/screens/personal_loan/widget/calculator_slider.dart:44 | in_en=no | ${min.round()}
lib/screens/personal_loan/widget/calculator_slider.dart:45 | in_en=no | ${max.round()}
lib/screens/personal_loan/widget/calculator_tab.dart:22 | in_en=yes | UAE National
lib/screens/personal_loan/widget/upload_document_widget.dart:70 | in_en=yes | View
lib/screens/personal_loan/provider/personal_loan_provider.dart:12 | in_en=no | /api/leads/create-lead
lib/screens/personal_loan/controller/personal_loan_controller.dart:1 | in_en=no | dart:io
lib/screens/personal_loan/controller/personal_loan_controller.dart:2 | in_en=no | dart:math
lib/screens/personal_loan/controller/personal_loan_controller.dart:18 | in_en=yes | Employee
lib/screens/personal_loan/controller/personal_loan_controller.dart:25 | in_en=yes | UAE National
lib/screens/personal_loan/controller/personal_loan_controller.dart:42 | in_en=yes | UAE National
lib/screens/personal_loan/controller/personal_loan_controller.dart:43 | in_en=yes | Villa
lib/screens/personal_loan/controller/personal_loan_controller.dart:44 | in_en=yes | Abu Dhabi
lib/screens/personal_loan/controller/personal_loan_controller.dart:45 | in_en=yes | New
lib/screens/personal_loan/controller/personal_loan_controller.dart:47 | in_en=yes | Abu Dhabi
lib/screens/personal_loan/controller/personal_loan_controller.dart:48 | in_en=yes | Dubai
lib/screens/personal_loan/controller/personal_loan_controller.dart:49 | in_en=yes | Sharjah
lib/screens/personal_loan/controller/personal_loan_controller.dart:50 | in_en=yes | Ajman
lib/screens/personal_loan/controller/personal_loan_controller.dart:51 | in_en=yes | Umm Al Quwain
lib/screens/personal_loan/controller/personal_loan_controller.dart:52 | in_en=yes | Ras Al Khaimah
lib/screens/personal_loan/controller/personal_loan_controller.dart:53 | in_en=yes | Fujairah
lib/screens/personal_loan/controller/personal_loan_controller.dart:55 | in_en=yes | UAE National
lib/screens/personal_loan/controller/personal_loan_controller.dart:55 | in_en=yes | Expat
lib/screens/personal_loan/controller/personal_loan_controller.dart:56 | in_en=yes | New
lib/screens/personal_loan/controller/personal_loan_controller.dart:56 | in_en=yes | Old
lib/screens/personal_loan/controller/personal_loan_controller.dart:56 | in_en=yes | Off Plan
lib/screens/personal_loan/controller/personal_loan_controller.dart:57 | in_en=yes | Villa
lib/screens/personal_loan/controller/personal_loan_controller.dart:57 | in_en=yes | Apartment
lib/screens/personal_loan/controller/personal_loan_controller.dart:57 | in_en=yes | Townhouse
lib/screens/personal_loan/controller/personal_loan_controller.dart:57 | in_en=yes | Land
lib/screens/personal_loan/controller/personal_loan_controller.dart:77 | in_en=no | Your application is successfully submitted. We will get back to you after a short review.
lib/screens/personal_loan/controller/personal_loan_controller.dart:89 | in_en=no | Opps, an error occurred, Please try again later
lib/screens/personal_loan/controller/personal_loan_controller.dart:99 | in_en=no | client
lib/screens/personal_loan/controller/personal_loan_controller.dart:101 | in_en=no | product
